dataset,sweep,lr,w1,w2,lambda_temp,run,seed,acc,nmi,ari,macro_f1,micro_f1,macro_precision,micro_precision,macro_recall,micro_recall
mhealth,w1,0.001,0.0,0.0,0.1,6,202507,0.6726926736441484,0.7739602074049633,0.611554224920722,0.600780649650371,0.6726926736441484,0.6335309110822462,0.6726926736441484,0.6364309940521063,0.6726926736441484
mhealth,w1,0.001,0.0,0.0,0.1,7,202508,0.7372026641294006,0.8017546509269449,0.6450749818723363,0.6610070859038363,0.7372026641294006,0.714354986020775,0.7372026641294006,0.69644528987209,0.7372026641294006
mhealth,w1,0.001,0.0,0.0,0.1,8,202509,0.7107516650808754,0.789740287558093,0.6247077580502104,0.6321477330362091,0.7107516650808754,0.6982596322050704,0.7107516650808754,0.6718198234096592,0.7107516650808754
mhealth,w1,0.001,0.0,0.0,0.1,9,202510,0.7482397716460514,0.8194849349683397,0.6685374598754097,0.6742422765124392,0.7482397716460514,0.6879187911831467,0.7482397716460514,0.7066369792788971,0.7482397716460514
mhealth,w1,0.001,0.0,0.0,0.1,10,202511,0.8222645099904853,0.8518536819956326,0.7238668893834473,0.7635749904844333,0.8222645099904853,0.7732522730104128,0.8222645099904853,0.7780274289252413,0.8222645099904853
mhealth,w1,0.001,0.05,0.0,0.1,1,202502,0.6951474785918174,0.8171879259508131,0.6368178347592439,0.611271779121801,0.6951474785918174,0.6125598664984861,0.6951474785918174,0.6575035192938642,0.6951474785918174
mhealth,w1,0.001,0.05,0.0,0.1,2,202503,0.6787821122740247,0.8313343533669116,0.6389452347509005,0.5644231739952684,0.6787821122740247,0.5462717441625502,0.6787821122740247,0.642180938648703,0.6787821122740247
mhealth,w1,0.001,0.05,0.0,0.1,3,202504,0.8112274024738344,0.8384330545348083,0.7070939213597551,0.7547060516662031,0.8112274024738344,0.7873920716111714,0.8112274024738344,0.766480599354667,0.8112274024738344
mhealth,w1,0.001,0.05,0.0,0.1,4,202505,0.7783063748810657,0.8455251774176237,0.7023707710875277,0.6979446425736864,0.7783063748810657,0.7645950970171943,0.7783063748810657,0.7345386863953319,0.7783063748810657
mhealth,w1,0.001,0.05,0.0,0.1,5,202506,0.7520456707897241,0.8012953751905431,0.6462892552173182,0.6773459291018612,0.7520456707897241,0.7222333809629508,0.7520456707897241,0.7102827031261126,0.7520456707897241
mhealth,w1,0.001,0.05,0.0,0.1,6,202507,0.6681255946717412,0.7821330998830571,0.5901282014468948,0.5872671913038702,0.6681255946717412,0.5980960549387676,0.6681255946717412,0.6323262143293253,0.6681255946717412
mhealth,w1,0.001,0.05,0.0,0.1,7,202508,0.744814462416746,0.8085747502650199,0.6527287158802962,0.670233655476184,0.744814462416746,0.7223202471425939,0.744814462416746,0.7036848448761478,0.744814462416746
mhealth,w1,0.001,0.05,0.0,0.1,8,202509,0.7035204567078972,0.8211756964337662,0.6416868994591965,0.622024223255205,0.7035204567078972,0.6600322826297534,0.7035204567078972,0.665249995738911,0.7035204567078972
mhealth,w1,0.001,0.05,0.0,0.1,9,202510,0.7756422454804948,0.8301793497357884,0.6816050757547577,0.7061304021749891,0.7756422454804948,0.7511149836072653,0.7756422454804948,0.7324681335896889,0.7756422454804948
mhealth,w1,0.001,0.05,0.0,0.1,10,202511,0.8369172216936251,0.8512872540550587,0.7410953721677719,0.776142845585571,0.8369172216936251,0.7809189570416456,0.8369172216936251,0.7920088596249516,0.8369172216936251
mhealth,w1,0.001,0.1,0.0,0.1,1,202502,0.7132254995242626,0.8185913387230208,0.6355254923812119,0.6339987404273946,0.7132254995242626,0.6341834398848688,0.7132254995242626,0.6746716220259491,0.7132254995242626
mhealth,w1,0.001,0.1,0.0,0.1,2,202503,0.6884871550903902,0.8116204338187698,0.6146716344622587,0.5835900142272155,0.6884871550903902,0.5664521175591027,0.6884871550903902,0.6518565777571556,0.6884871550903902
mhealth,w1,0.001,0.1,0.0,0.1,3,202504,0.7554709800190295,0.8047285352292863,0.6349003714100778,0.6996817420607394,0.7554709800190295,0.7139607557583026,0.7554709800190295,0.7145675369539085,0.7554709800190295
mhealth,w1,0.001,0.1,0.0,0.1,4,202505,0.7897240723120837,0.8425659540948993,0.7115065925162737,0.7105913209622531,0.7897240723120837,0.7397773728352449,0.7897240723120837,0.7451862304188218,0.7897240723120837
mhealth,w1,0.001,0.1,0.0,0.1,5,202506,0.7537583254043768,0.8131685310925857,0.6597740264644837,0.6829797527780747,0.7537583254043768,0.7298182054784119,0.7537583254043768,0.7119383322651855,0.7537583254043768
mhealth,w1,0.001,0.1,0.0,0.1,6,202507,0.7050428163653664,0.7989910019452671,0.604728256140039,0.6298684824186744,0.7050428163653664,0.6352526296827303,0.7050428163653664,0.6670693765418408,0.7050428163653664
mhealth,w1,0.001,0.1,0.0,0.1,7,202508,0.7387250237868697,0.7923169286521032,0.6307296482103588,0.6649106905590539,0.7387250237868697,0.7091749162198512,0.7387250237868697,0.6980048086258698,0.7387250237868697
mhealth,w1,0.001,0.1,0.0,0.1,8,202509,0.7006660323501427,0.8208590090225036,0.6513491457134698,0.6090464947000579,0.7006660323501427,0.5961432557339178,0.7006660323501427,0.6621774408188023,0.7006660323501427
mhealth,w1,0.001,0.1,0.0,0.1,9,202510,0.7290199809705042,0.7848362567444002,0.6164692037046847,0.6692571162242736,0.7290199809705042,0.6842750978957647,0.7290199809705042,0.6893749558657185,0.7290199809705042
mhealth,w1,0.001,0.1,0.0,0.1,10,202511,0.783824928639391,0.847726782289261,0.7288192699470285,0.7466442569126529,0.783824928639391,0.7653479757993299,0.783824928639391,0.7425608175093418,0.783824928639391
mhealth,w1,0.001,0.2,0.0,0.1,1,202502,0.7219790675547098,0.8213328187242788,0.6378596169448004,0.6450076264419154,0.7219790675547098,0.6424210488143396,0.7219790675547098,0.6831289791908475,0.7219790675547098
mhealth,w1,0.001,0.2,0.0,0.1,2,202503,0.6831588962892483,0.7736634196479615,0.5758352850271068,0.6126253495510326,0.6831588962892483,0.6189146264981512,0.6831588962892483,0.6477012944721164,0.6831588962892483
mhealth,w1,0.001,0.2,0.0,0.1,3,202504,0.6559467174119886,0.7328618155100431,0.5328004376588023,0.6122668742258496,0.6559467174119886,0.6287112236022,0.6559467174119886,0.620941003565073,0.6559467174119886
mhealth,w1,0.001,0.2,0.0,0.1,4,202505,0.7373929590865842,0.7792238541806731,0.6216758758190695,0.6697256578950337,0.7373929590865842,0.7018184306107051,0.7373929590865842,0.6967660157741409,0.7373929590865842
mhealth,w1,0.001,0.2,0.0,0.1,5,202506,0.7666983824928639,0.8048053841778137,0.6488379207828532,0.7080426404673559,0.7666983824928639,0.7196965304196338,0.7666983824928639,0.7247779530054262,0.7666983824928639
mhealth,w1,0.001,0.2,0.0,0.1,6,202507,0.7094196003805899,0.7810214705631718,0.6198068546892502,0.6569323218187265,0.7094196003805899,0.6774197530725714,0.7094196003805899,0.6713827919488765,0.7094196003805899
mhealth,w1,0.001,0.2,0.0,0.1,7,202508,0.7469077069457659,0.7945839408430566,0.6292773162764953,0.6850753532174907,0.7469077069457659,0.6955784023439034,0.7469077069457659,0.7066021212070357,0.7469077069457659
mhealth,w1,0.001,0.2,0.0,0.1,8,202509,0.7162702188392007,0.7701684937497786,0.6058054083340887,0.6611804767684316,0.7162702188392007,0.681754753722148,0.7162702188392007,0.6777380213660974,0.7162702188392007
mhealth,w1,0.001,0.2,0.0,0.1,9,202510,0.7368220742150333,0.7830751336849817,0.6167948561504886,0.6789838498139725,0.7368220742150333,0.6923986598398496,0.7368220742150333,0.696923515021273,0.7368220742150333
mhealth,w1,0.001,0.2,0.0,0.1,10,202511,0.7488106565176023,0.8091491680875799,0.6682586312985713,0.71838016778029,0.7488106565176023,0.7427571808354165,0.7488106565176023,0.7099102512588918,0.7488106565176023
mhealth,w1,0.0005,0.0,0.0,0.1,1,202502,0.6778306374881066,0.8301774391910831,0.6505234835752416,0.5801276484987968,0.6778306374881066,0.6259747542957438,0.6778306374881066,0.6467560215186802,0.6778306374881066
mhealth,w1,0.0005,0.0,0.0,0.1,2,202503,0.7094196003805899,0.8318272122706057,0.6472528644089922,0.6007463243159409,0.7094196003805899,0.5822147262748223,0.7094196003805899,0.6715081718483497,0.7094196003805899
mhealth,w1,0.0005,0.0,0.0,0.1,3,202504,0.7509039010466223,0.8162142460493832,0.6680145035004953,0.6718775027517979,0.7509039010466223,0.7265854648143498,0.7509039010466223,0.7092903846065942,0.7509039010466223
mhealth,w1,0.0005,0.0,0.0,0.1,4,202505,0.7345385347288297,0.8085827231282244,0.6607364488155604,0.6427648204101805,0.7345385347288297,0.6364208560168204,0.7345385347288297,0.6935072922556255,0.7345385347288297
mhealth,w1,0.0005,0.0,0.0,0.1,5,202506,0.738534728829686,0.8063488740633732,0.6539741914077932,0.6561650439508928,0.738534728829686,0.6373035006618811,0.738534728829686,0.6973270799969497,0.738534728829686
mhealth,w1,0.0005,0.0,0.0,0.1,6,202507,0.647954329210276,0.7691268703527051,0.5798868365326278,0.5490077244000504,0.647954329210276,0.6158444519934635,0.647954329210276,0.6129448453160841,0.647954329210276
mhealth,w1,0.0005,0.0,0.0,0.1,7,202508,0.7155090390104663,0.7839571153283694,0.6326393464993015,0.6181607235062059,0.7155090390104663,0.6897725789477701,0.7155090390104663,0.6758888365232698,0.7155090390104663
mhealth,w1,0.0005,0.0,0.0,0.1,8,202509,0.6959086584205518,0.7921216053198739,0.6103145913757061,0.5980541108948978,0.6959086584205518,0.6533009392876266,0.6959086584205518,0.657661562946621,0.6959086584205518
mhealth,w1,0.0005,0.0,0.0,0.1,9,202510,0.7611798287345385,0.8228980016506727,0.6815732823694057,0.6764883097480002,0.7611798287345385,0.6652280597215253,0.7611798287345385,0.7184099876408148,0.7611798287345385
mhealth,w1,0.0005,0.0,0.0,0.1,10,202511,0.8,0.8332905665065969,0.6903486160048282,0.7412494927899683,0.8,0.760474803600986,0.8,0.7569358146685232,0.8
mhealth,w1,0.0005,0.05,0.0,0.1,1,202502,0.7016175071360609,0.7984208434284111,0.6371821737572375,0.6334424957486653,0.7016175071360609,0.6511431042148424,0.7016175071360609,0.6635201437092905,0.7016175071360609
mhealth,w1,0.0005,0.05,0.0,0.1,2,202503,0.6829686013320647,0.8231049379096378,0.637942221776054,0.5660512351668849,0.6829686013320647,0.5579415799871371,0.6829686013320647,0.6459973030968124,0.6829686013320647
mhealth,w1,0.0005,0.05,0.0,0.1,3,202504,0.7164605137963844,0.7834908395855248,0.6278502342994798,0.6426092756751058,0.7164605137963844,0.6806228224706378,0.7164605137963844,0.6768908130245861,0.7164605137963844
mhealth,w1,0.0005,0.05,0.0,0.1,4,202505,0.7619410085632731,0.8291546175079961,0.6895469942531909,0.6746482574042908,0.7619410085632731,0.6645612845363918,0.7619410085632731,0.7162785879164203,0.7619410085632731
mhealth,w1,0.0005,0.05,0.0,0.1,5,202506,0.7503330161750713,0.7917620210148947,0.6424841145679636,0.6755999746860938,0.7503330161750713,0.7202069590975886,0.7503330161750713,0.708687334888923,0.7503330161750713
mhealth,w1,0.0005,0.05,0.0,0.1,6,202507,0.6803044719314938,0.7797407962017189,0.5948471566834659,0.5916358425816819,0.6803044719314938,0.6362038199551117,0.6803044719314938,0.6434391366904868,0.6803044719314938
mhealth,w1,0.0005,0.05,0.0,0.1,7,202508,0.7333967649857279,0.7793923527638709,0.6243837366418308,0.6581855624661754,0.7333967649857279,0.7085585609065809,0.7333967649857279,0.6930007230902913,0.7333967649857279
mhealth,w1,0.0005,0.05,0.0,0.1,8,202509,0.69895337773549,0.8096022317966424,0.6312225097015448,0.6076383340081559,0.69895337773549,0.642530534339377,0.69895337773549,0.6608620052117286,0.69895337773549
mhealth,w1,0.0005,0.05,0.0,0.1,9,202510,0.764034253092293,0.8089851064639767,0.655682901528455,0.7048417825328847,0.764034253092293,0.7153312906736021,0.764034253092293,0.7219794315457024,0.764034253092293
mhealth,w1,0.0005,0.05,0.0,0.1,10,202511,0.7800190294957183,0.8212354876097536,0.6992707767784287,0.7425411933617392,0.7800190294957183,0.7649034283588896,0.7800190294957183,0.7389141526799076,0.7800190294957183
mhealth,w1,0.0005,0.1,0.0,0.1,1,202502,0.722359657469077,0.8181814124409491,0.645301485381329,0.6419071625314708,0.722359657469077,0.6400998139453904,0.722359657469077,0.6831955679812042,0.722359657469077
mhealth,w1,0.0005,0.1,0.0,0.1,2,202503,0.6957183634633682,0.804706943569923,0.615413368711538,0.5929377695022151,0.6957183634633682,0.6554748649005316,0.6957183634633682,0.6591840099210693,0.6957183634633682
mhealth,w1,0.0005,0.1,0.0,0.1,3,202504,0.7556612749762132,0.7957801723957009,0.6504847517283128,0.6980438758093904,0.7556612749762132,0.7099729837358941,0.7556612749762132,0.7146280177696694,0.7556612749762132
mhealth,w1,0.0005,0.1,0.0,0.1,4,202505,0.758896289248335,0.8068926020032572,0.6659823906504909,0.6923254364653789,0.758896289248335,0.7491020227158806,0.758896289248335,0.7133606973248584,0.758896289248335
mhealth,w1,0.0005,0.1,0.0,0.1,5,202506,0.7503330161750713,0.8043510106500966,0.652097690838738,0.6771323350158599,0.7503330161750713,0.7258542115757521,0.7503330161750713,0.7086674021547674,0.7503330161750713
mhealth,w1,0.0005,0.1,0.0,0.1,6,202507,0.7033301617507136,0.7937880674510209,0.6018703180297744,0.6278503044383709,0.7033301617507136,0.6342595412627007,0.7033301617507136,0.6654212116226188,0.7033301617507136
mhealth,w1,0.0005,0.1,0.0,0.1,7,202508,0.7680304471931494,0.8048265553720187,0.6531347979381563,0.7044306993482218,0.7680304471931494,0.7326906053662859,0.7680304471931494,0.72620303574375,0.7680304471931494
mhealth,w1,0.0005,0.1,0.0,0.1,8,202509,0.7063748810656517,0.8300285825311972,0.6554601998297878,0.6050437377759017,0.7063748810656517,0.658483820141512,0.7063748810656517,0.667390571569074,0.7063748810656517
mhealth,w1,0.0005,0.1,0.0,0.1,9,202510,0.7518553758325405,0.7785097392780065,0.6308695367474485,0.6914098273719284,0.7518553758325405,0.7034327065069049,0.7518553758325405,0.7104968447664549,0.7518553758325405
mhealth,w1,0.0005,0.1,0.0,0.1,10,202511,0.8133206470028544,0.8417011442855732,0.7305248607148286,0.7610369048350755,0.8133206470028544,0.7666981664762238,0.8133206470028544,0.7699162567442568,0.8133206470028544
mhealth,w1,0.0005,0.2,0.0,0.1,1,202502,0.7153187440532826,0.8025668136461037,0.6277412007612987,0.6537046942074006,0.7153187440532826,0.7134315188048822,0.7153187440532826,0.6841224920624613,0.7153187440532826
mhealth,w1,0.0005,0.2,0.0,0.1,2,202503,0.6894386298763083,0.7559398226485191,0.584112294215114,0.6334453575142336,0.6894386298763083,0.6528010620492976,0.6894386298763083,0.662238242384855,0.6894386298763083
mhealth,w1,0.0005,0.2,0.0,0.1,3,202504,0.6622264509990485,0.7439497799002657,0.5529434869776765,0.6303044119068502,0.6622264509990485,0.6561756176573026,0.6622264509990485,0.6269059625955833,0.6622264509990485
mhealth,w1,0.0005,0.2,0.0,0.1,4,202505,0.7568030447193149,0.7933060716020517,0.6419394453543712,0.7149641279834563,0.7568030447193149,0.7449507673816296,0.7568030447193149,0.7139758086721093,0.7568030447193149
mhealth,w1,0.0005,0.2,0.0,0.1,5,202506,0.754709800190295,0.7887060874122795,0.631479484755849,0.6971316691867478,0.754709800190295,0.7047253417692024,0.754709800190295,0.7136140076524812,0.754709800190295
mhealth,w1,0.0005,0.2,0.0,0.1,6,202507,0.7063748810656517,0.7545865901589782,0.5887513601473162,0.6492110382572256,0.7063748810656517,0.6700878368538382,0.7063748810656517,0.6685073290533906,0.7063748810656517
mhealth,w1,0.0005,0.2,0.0,0.1,7,202508,0.7531874405328258,0.7907809667353374,0.6305328629407168,0.693683393177217,0.7531874405328258,0.7066982291687173,0.7531874405328258,0.7124410929661797,0.7531874405328258
mhealth,w1,0.0005,0.2,0.0,0.1,8,202509,0.7800190294957183,0.811752749089012,0.6595319759890693,0.721803217258758,0.7800190294957183,0.7348305339120452,0.7800190294957183,0.7373905361662153,0.7800190294957183
mhealth,w1,0.0005,0.2,0.0,0.1,9,202510,0.7381541389153188,0.769842018375027,0.613777598223824,0.6771371862543116,0.7381541389153188,0.6940122258678255,0.7381541389153188,0.6980479214436376,0.7381541389153188
mhealth,w1,0.0005,0.2,0.0,0.1,10,202511,0.7117031398667936,0.7754174847520664,0.6179171438053003,0.6867594569468691,0.7117031398667936,0.7185618129589567,0.7117031398667936,0.6743740260331132,0.7117031398667936
mhealth,w2,0.001,0.0,0.0,0.1,1,202502,0.6757373929590866,0.8347925874283061,0.6502311974263222,0.566374409742304,0.6757373929590866,0.6308455902728117,0.6757373929590866,0.6397615838099934,0.6757373929590866
mhealth,w2,0.001,0.0,0.0,0.1,2,202503,0.6881065651760229,0.8293731528217362,0.6369829166371213,0.5774720976033013,0.6881065651760229,0.5591957211663923,0.6881065651760229,0.6512091614880773,0.6881065651760229
mhealth,w2,0.001,0.0,0.0,0.1,3,202504,0.7855375832540438,0.8464358941923364,0.7017915127900445,0.7134367506708412,0.7855375832540438,0.7741863382391577,0.7855375832540438,0.7415785002800416,0.7855375832540438
mhealth,w2,0.001,0.0,0.0,0.1,4,202505,0.7606089438629876,0.8327950031011092,0.6884386056419635,0.6719398828066766,0.7606089438629876,0.663124645305276,0.7606089438629876,0.7178315412186379,0.7606089438629876
mhealth,w2,0.001,0.0,0.0,0.1,5,202506,0.7499524262607041,0.8128675102424465,0.6662587438627527,0.6677018312346453,0.7499524262607041,0.6482481055092757,0.7499524262607041,0.7079730038892702,0.7499524262607041
mhealth,w2,0.001,0.0,0.0,0.1,6,202507,0.6719314938154138,0.7750286056303327,0.6128000904262926,0.5992914456919978,0.6719314938154138,0.6316245441134734,0.6719314938154138,0.6357217741939505,0.6719314938154138
mhealth,w2,0.001,0.0,0.0,0.1,7,202508,0.7377735490009515,0.802223613966042,0.645570233346003,0.6621451775021215,0.7377735490009515,0.7148044215149217,0.7377735490009515,0.6969971662517809,0.7377735490009515
mhealth,w2,0.001,0.0,0.0,0.1,8,202509,0.7113225499524263,0.7877072281200045,0.623209957646744,0.636475285538459,0.7113225499524263,0.6989583661896862,0.7113225499524263,0.6724030624278118,0.7113225499524263
mhealth,w2,0.001,0.0,0.0,0.1,9,202510,0.7480494766888678,0.8197199854490713,0.6679824095913506,0.67434516012972,0.7480494766888678,0.6885763455131474,0.7480494766888678,0.7064647980817158,0.7480494766888678
mhealth,w2,0.001,0.0,0.0,0.1,10,202511,0.8222645099904853,0.851656793864364,0.7238919380634948,0.7635423163615448,0.8222645099904853,0.7730710500133974,0.8222645099904853,0.7780274289252413,0.8222645099904853
mhealth,w2,0.001,0.0,0.05,0.1,1,202502,0.681255946717412,0.8306654128548061,0.6566334317045609,0.5926140159887879,0.681255946717412,0.6300485266364181,0.681255946717412,0.6553529816594557,0.681255946717412
mhealth,w2,0.001,0.0,0.05,0.1,2,202503,0.6881065651760229,0.8261372633004873,0.6371018910116043,0.5771384184753964,0.6881065651760229,0.5585121465750923,0.6881065651760229,0.6512091614880773,0.6881065651760229
mhealth,w2,0.001,0.0,0.05,0.1,3,202504,0.7714557564224548,0.8316732352498348,0.6906324299053911,0.6840675475307002,0.7714557564224548,0.6789529812407946,0.7714557564224548,0.7279588957523068,0.7714557564224548
mhealth,w2,0.001,0.0,0.05,0.1,4,202505,0.760418648905804,0.8339594494417938,0.6875766901201406,0.6716142316960539,0.760418648905804,0.6642018599369991,0.760418648905804,0.717654236254099,0.760418648905804
mhealth,w2,0.001,0.0,0.05,0.1,5,202506,0.750523311132255,0.8199284829395465,0.6717047177672651,0.6682197266106374,0.750523311132255,0.6508642211334122,0.750523311132255,0.7055948472346586,0.750523311132255
mhealth,w2,0.001,0.0,0.05,0.1,6,202507,0.6591817316841103,0.7944176298546359,0.6150507293711788,0.5424194843259387,0.6591817316841103,0.553493782134077,0.6591817316841103,0.6235846067927869,0.6591817316841103
mhealth,w2,0.001,0.0,0.05,0.1,7,202508,0.7303520456707897,0.7964665133945885,0.6399522121607166,0.6480826793829436,0.7303520456707897,0.708805971443271,0.7303520456707897,0.6898427348018724,0.7303520456707897
mhealth,w2,0.001,0.0,0.05,0.1,8,202509,0.69686013320647,0.7881321414238819,0.6086535666272199,0.6018126121439397,0.69686013320647,0.6543362319694657,0.69686013320647,0.6585968144706008,0.69686013320647
mhealth,w2,0.001,0.0,0.05,0.1,9,202510,0.749000951474786,0.8162426644851796,0.6680597649390588,0.6734968563929354,0.749000951474786,0.6882945206967744,0.749000951474786,0.7073068826083256,0.749000951474786
mhealth,w2,0.001,0.0,0.05,0.1,10,202511,0.8241674595623216,0.8518628397078171,0.7267774839607958,0.7652178103572479,0.8241674595623216,0.7735458985794654,0.8241674595623216,0.7798061980856165,0.8241674595623216
mhealth,w2,0.001,0.0,0.1,0.1,1,202502,0.6818268315889628,0.8287508017767169,0.6581217810562372,0.5944510645041936,0.6818268315889628,0.6289100012755667,0.6818268315889628,0.6569658848852621,0.6818268315889628
mhealth,w2,0.001,0.0,0.1,0.1,2,202503,0.6881065651760229,0.8251860887283796,0.6372238706202038,0.5769660568935272,0.6881065651760229,0.5581555462195035,0.6881065651760229,0.6512091614880773,0.6881065651760229
mhealth,w2,0.001,0.0,0.1,0.1,3,202504,0.7714557564224548,0.8319205107618557,0.6909665066926671,0.6840256974690192,0.7714557564224548,0.6785879893042922,0.7714557564224548,0.7279588957523068,0.7714557564224548
mhealth,w2,0.001,0.0,0.1,0.1,4,202505,0.7600380589914367,0.8327517859489254,0.6869441817230737,0.6712598060691288,0.7600380589914367,0.6640347774012444,0.7600380589914367,0.717299626325021,0.7600380589914367
mhealth,w2,0.001,0.0,0.1,0.1,5,202506,0.750523311132255,0.8199784013592983,0.6717068980040272,0.668246386714817,0.750523311132255,0.6509176588975919,0.750523311132255,0.7055948472346586,0.750523311132255
mhealth,w2,0.001,0.0,0.1,0.1,6,202507,0.6597526165556613,0.7947536486198047,0.6153849654324788,0.5437239527715809,0.6597526165556613,0.5588771036998139,0.6597526165556613,0.624142703053671,0.6597526165556613
mhealth,w2,0.001,0.0,0.1,0.1,7,202508,0.7309229305423406,0.7985279852321491,0.6403210191052208,0.6506851859639426,0.7309229305423406,0.7095344678636022,0.7309229305423406,0.69042788032502,0.7309229305423406
mhealth,w2,0.001,0.0,0.1,0.1,8,202509,0.6964795432921027,0.7866238026789828,0.6095110159398275,0.599937232573533,0.6964795432921027,0.6540531677425083,0.6964795432921027,0.658202281569375,0.6964795432921027
mhealth,w2,0.001,0.0,0.1,0.1,9,202510,0.7488106565176023,0.8140444431559187,0.6670141943996711,0.6726155071294989,0.7488106565176023,0.6884014298541413,0.7488106565176023,0.7071104220836419,0.7488106565176023
mhealth,w2,0.001,0.0,0.1,0.1,10,202511,0.8241674595623216,0.8515974525475418,0.7267455615066974,0.7652102383387692,0.8241674595623216,0.7735831074425601,0.8241674595623216,0.7798061980856165,0.8241674595623216
mhealth,w2,0.001,0.0,0.2,0.1,1,202502,0.6816365366317793,0.827909621776013,0.6584390617500676,0.5933766791773764,0.6816365366317793,0.628262089216048,0.6816365366317793,0.65642825047666,0.6816365366317793
mhealth,w2,0.001,0.0,0.2,0.1,2,202503,0.6879162702188392,0.82361633619495,0.6372010210954512,0.5765598636841617,0.6879162702188392,0.5573469735204463,0.6879162702188392,0.6510318565235383,0.6879162702188392
mhealth,w2,0.001,0.0,0.2,0.1,3,202504,0.7716460513796385,0.8351997815054685,0.6911662636202787,0.684354629445531,0.7716460513796385,0.7626731180188332,0.7716460513796385,0.7281428545455372,0.7716460513796385
mhealth,w2,0.001,0.0,0.2,0.1,4,202505,0.7590865842055186,0.8335106270223882,0.6868055342060757,0.6699119212236083,0.7590865842055186,0.662884197222865,0.7590865842055186,0.7164131015023258,0.7590865842055186
mhealth,w2,0.001,0.0,0.2,0.1,5,202506,0.750523311132255,0.8199454404786669,0.6717310760205011,0.6682603302409388,0.750523311132255,0.6509129310299686,0.750523311132255,0.7055948472346586,0.750523311132255
mhealth,w2,0.001,0.0,0.2,0.1,6,202507,0.6620361560418649,0.7957186028018735,0.6142436468684593,0.5484336365006439,0.6620361560418649,0.5580141255599821,0.6620361560418649,0.6263708079381581,0.6620361560418649
mhealth,w2,0.001,0.0,0.2,0.1,7,202508,0.7290199809705042,0.7969511170807027,0.6396621467158515,0.647840846309827,0.7290199809705042,0.7083752719919066,0.7290199809705042,0.688614907707482,0.7290199809705042
mhealth,w2,0.001,0.0,0.2,0.1,8,202509,0.6964795432921027,0.7861713088376358,0.6110954391592114,0.5991759253706559,0.6964795432921027,0.6535360518472128,0.6964795432921027,0.6581946934269775,0.6964795432921027
mhealth,w2,0.001,0.0,0.2,0.1,9,202510,0.7488106565176023,0.8095979408318694,0.6658575477627338,0.6689065507264892,0.7488106565176023,0.686550098191153,0.7488106565176023,0.7070503381429113,0.7488106565176023
mhealth,w2,0.001,0.0,0.2,0.1,10,202511,0.8237868696479543,0.8509466802432565,0.7261205959225558,0.7648295728853957,0.8237868696479543,0.7733003549156781,0.8237868696479543,0.7794496816515434,0.8237868696479543
mhealth,w2,0.0005,0.0,0.0,0.1,1,202502,0.677640342530923,0.8295877463543296,0.650197628726873,0.5799467184341074,0.677640342530923,0.6257760309102428,0.677640342530923,0.646578716554141,0.677640342530923
mhealth,w2,0.0005,0.0,0.0,0.1,2,202503,0.7096098953377735,0.8322638214386131,0.6474518152732338,0.6010016204744345,0.7096098953377735,0.5824695742060394,0.7096098953377735,0.67169213064158,0.7096098953377735
mhealth,w2,0.0005,0.0,0.0,0.1,3,202504,0.7507136060894386,0.8157276959109191,0.6685491233278283,0.6715157560177518,0.7507136060894386,0.7311939353014076,0.7507136060894386,0.7091401531910063,0.7507136060894386
mhealth,w2,0.0005,0.0,0.0,0.1,4,202505,0.7347288296860133,0.808504987015798,0.66067005577649,0.6431457991877985,0.7347288296860133,0.6366216502085795,0.7347288296860133,0.6936845972201646,0.7347288296860133
mhealth,w2,0.0005,0.0,0.0,0.1,5,202506,0.739105613701237,0.8051467218129796,0.6534552778097256,0.6564260418965382,0.739105613701237,0.6370293052592081,0.739105613701237,0.6978468740680049,0.739105613701237
mhealth,w2,0.0005,0.0,0.0,0.1,6,202507,0.647954329210276,0.7692671157420008,0.5801126070633421,0.5490329415805845,0.647954329210276,0.615924718860075,0.647954329210276,0.6129448453160841,0.647954329210276
mhealth,w2,0.0005,0.0,0.0,0.1,7,202508,0.7156993339676498,0.7827339612546409,0.6327504824299522,0.6184386203811891,0.7156993339676498,0.6906815429796925,0.7156993339676498,0.6760861029738828,0.7156993339676498
mhealth,w2,0.0005,0.0,0.0,0.1,8,202509,0.6959086584205518,0.7921216053198739,0.6103145913757061,0.5980541108948978,0.6959086584205518,0.6533009392876266,0.6959086584205518,0.657661562946621,0.6959086584205518
mhealth,w2,0.0005,0.0,0.0,0.1,9,202510,0.7613701236917222,0.8232385950862764,0.6819003920476242,0.6766622763838278,0.7613701236917222,0.6654697268550752,0.7613701236917222,0.7185869161616925,0.7613701236917222
mhealth,w2,0.0005,0.0,0.0,0.1,10,202511,0.8001902949571836,0.8346946136292677,0.6898195399725054,0.7412561593092698,0.8001902949571836,0.7621001299718002,0.8001902949571836,0.7571387627565386,0.8001902949571836
mhealth,w2,0.0005,0.0,0.05,0.1,1,202502,0.6787821122740247,0.8142343541461757,0.648776953525518,0.5748585675735173,0.6787821122740247,0.585226934399138,0.6787821122740247,0.6422442297572009,0.6787821122740247
mhealth,w2,0.0005,0.0,0.05,0.1,2,202503,0.7044719314938154,0.8185540477550455,0.6377809508340186,0.5955585956367614,0.7044719314938154,0.578852309881147,0.7044719314938154,0.6668700985583708,0.7044719314938154
